TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
1069583912,it,Mountain Rescue Simulator,,"Quando il pericolo chiama, sarai tu a intervenire in Mountain Rescue Simulator! C'è bisogno di te e della tua squadra! Usa veicoli speciali come elicotteri, quad e gatti delle nevi per salvare vite. Recupera gli escursionisti in difficoltà e... attenzione alle ossa rotte!",steam,123737,1087910
10710,it,Counter-Strike,,Prova il gioco online di azione numero 1 al mondo. In questo celebre gioco a squadre puoi partecipare a una guerra al terrorismo dal realismo incredibile. Alleati con i tuoi compagni per completare missioni strategiche. Distruggi i siti nemici. Salva gli ostaggi. Il tuo ruolo influisce sul successo della tua squadra.,steam,,
1072835570,it,Wargroove 2,,"Trouble stirs on the shores of Aurania. An ambitious new faction has unearthed forbidden relics capable of catastrophic consequences. But how far will they go to achieve glory? Take to the battlefield, sea, and sky with a cast of new Commanders, using your wits to wage turn-based war!",steam,241149,1346020
1073072196,it,BETON BRUTAL,,Climb a massive overgrown concrete tower while constantly at risk of falling and losing precious progress. BETON BRUTAL offers a fluid and responsive first person parkour experience through tranquil brutalist architecture.,steam,240683,2330500
1074425711,it,Westwood Shadows,,"A police detective gets involved in a case about a missing couple. Soon he finds out that the husband was working at a mental asylum and he was conducting research over the mysterious disappearance of patients. Among the files, there is something he would never think he would find.",steam,121094,1122360
1076084581,it,Kingdoms of Amalur: Re-Reckoning,,"The minds of New York Times bestselling author R.A. Salvatore, Spawn creator Todd McFarlane, and Elder Scrolls IV: Oblivion lead designer Ken Rolston have combined to create Kingdoms of Amalur: Reckoning, a new role-playing game set in a world worth saving.",steam,1059,102500
10767,it,Fallout,,"You've just unearthed the classic post-apocalyptic role-playing game that revitalized the entire CRPG genre. The Fallout® SPECIAL system allows drastically different types of characters, meaningful decisions and development that puts you in complete control. Explore the devastated ruins of a golden age civilization.",steam,13,38400
1077459200,it,Alien Marauder,,"“Alien Marauder” is a real-time strategy game with survival and confrontation theme. In this game, you will be the leader to a treacherous alien planet, build and defend base to survive against the vaxan waves. Make the right decision!",steam,163835,1516750
10775,it,S.T.A.L.K.E.R.: Shadow of Chernobyl,,"S.T.A.L.K.E.R.: Shadow of Chernobyl tells a story about survival in the Zone – a very dangerous place, where you fear not only the radiation, anomalies and deadly creatures, but other S.T.A.L.K.E.R.s, who have their own goals and wishes.",steam,,
1078541898,it,Mail Time,,"Ti diamo il benvenuto a Mail Time! Nei panni di una Mail Scout appena diplomata, metti in spalla il tuo zaino, prendi le lettere e consegnale per tutta la Foresta Frusciante! Gli animali della foresta attendono con impazienza di scorgere il tuo cappello a fungo in questo graziosissimo gioco!",steam,165385,1607240
10818,it,Crysis,,"Adapt to Survive  An epic story thrusts players into an ever-changing environment, forcing them to adapt their tactics and approach to conquer battlefields ranging from newly frozen jungle to zero-gravity alien environments. Suit up!  A high-tech Nanosuit allows gamers to augment their abilities in real time on the battlefield.",steam,296,17300
1081813333,it,Blank,,"Dive in the metaphorical universe of Blank, a third-person puzzle-platformer game with strong stealth aspects. In a world filled with headless people, you must escape from the claws of the Metropolis, switch perspective to find the right path through this dystopian world and recover Blank’s true identity.",steam,127800,1174920
1081899204,it,Shutter Nyang,,"Shutter Nyang is challenging Platformer Action game. The players play as the ‘Cat’ whom got separated from his friend, a little girl. Using mystical camera, create your own unique imagination to help the ‘Cat’ get back to his friend. Nyang! Nyang! Nyang!",steam,129283,1227320
1082286581,it,Healing Spree,,"Healing Spree is a tongue-in-cheek hospital simulator featuring co-op for up to 4 players. Play as doctors on call to diagnose, help, and treat as many patients as humanly possible while maintaining your sanity AND friendships!",steam,138278,1271110
1086433424,it,Hot Wheels Unleashed,,"Colleziona i migliori veicoli dell'universo Hot Wheels™, costruisci tracciati spettacolari e lanciati in gare mozzafiato.",steam,144072,1271700
1087376848,it,Bad Guys at School,,"In Bad Guys at School you can play as students and revolt against school system by completing missions, or decide to become a teacher that must maintain order despite the violence and brutality in the school.",steam,128352,1218280
10889,it,Sam & Max Hit the Road,,"Grab your nightstick, squeal like a siren, and Hit the Road with Sam &amp; Max, Freelance Police, as they attempt to crack their toughest case.",steam,202,355170
108936,it,Teslagrad,,"Teslagrad è un platformer 2D ricco di enigmi e azione, dove magnetismo e vari poteri elettromagnetici sono l’elemento chiave per scoprire i segreti che si celano nella Torre di Tesla. Ottieni nuove abilità per esplorare un bellissimo mondo non-lineare con più di 100 ambientazioni disegnate a mano, in una versione steampunk dell’Europa...",steam,7641,249590
1089659237,it,Viewfinder,,"Sfida la percezione, ridefinisci la realtà e rimodella il mondo che ti circonda grazie a una fotocamera istantanea. Viewfinder è un nuovo gioco per giocatore singolo che offre ore di esperienze interessanti e divertenti, con l'obiettivo di svelare antichi misteri.",steam,142549,1382070
